feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
0.37,0.79,,0.26,0.34,0.34,1680.44,48.78,606.58,,0.53,1.12,2.12,0.37,52.84,0.7,0.72,0.0,0.0,0.0,1.0
3.37,29.68,4.32,0.45,0.45,1.13,466.8,,409.3,277.26,0.89,7.82,8.82,3.37,88.66,3.8,,0.0,0.0,0.0,1.0
0.5,12.89,,0.03,1.06,1.06,180.67,173.94,168.39,,0.96,24.55,25.55,0.5,96.09,0.52,,0.0,0.0,0.0,1.0
14.01,19.13,,15.76,16.13,16.13,152.29,2.36,6.31,,0.08,0.12,1.37,32.55,8.46,195.86,1615.65,0.0,5.29,31.41,1.0
23.15,27.72,12.54,1.87,3.3,4.24,197.2,45.84,32.11,30.24,0.16,0.2,1.2,23.15,16.46,220.1,2.77,0.0,0.0,0.0,1.0
3.91,4.33,1.01,2.99,10.29,10.29,93.81,,9.01,,0.1,0.11,1.11,3.91,9.71,40.21,,0.0,0.0,0.0,1.0
31.59,82.13,38.65,0.84,3.88,3.88,207.98,344.5,113.54,,0.62,1.6,2.6,31.59,61.53,51.34,,0.0,0.0,0.0,1.0
3.91,9.61,,1.8,2.23,2.23,149.16,28.65,66.17,,0.59,1.46,2.46,53.68,59.29,6.6,,0.0,15.3,59.97,1.0
3.92,4.58,2.34,5.98,6.09,6.92,180.6,3.27,31.11,25.94,0.14,0.17,1.17,3.92,14.45,27.12,,0.0,0.0,0.0,1.0
17.36,29.64,,0.82,1.49,1.49,96.56,26.58,38.45,,0.41,0.71,1.71,19.03,41.43,49.84,1.54,1.17,0.37,4.44,1.0
17.61,22.72,42.66,3.99,4.2,4.2,882.05,40.27,194.77,,0.22,0.29,1.29,17.61,22.5,88.7,12.38,0.0,0.0,0.0,1.0
27.15,28.84,47.07,16.51,17.12,17.12,630.97,22.36,36.44,,5.84,6.2,1.06,27.15,5.84,464.94,,0.0,0.0,0.0,1.0
14.28,39.57,6.03,1.44,1.44,1.49,153.7,,26.8,1.52,63.92,177.2,2.77,14.28,63.92,38.79,1.12,0.0,0.0,0.0,1.0
9.54,15.51,4.97,0.73,2.3,2.3,71.87,94.53,60.13,,0.38,0.63,1.63,49.1,38.48,27.64,2.48,0.0,14.62,52.52,1.0
2.87,48.74,1.26,0.01,1.02,1.03,160.44,129.74,103.24,1.06,0.94,15.99,16.99,23.48,94.11,7.91,1.1,15.21,9.08,84.64,1.0
15.96,16.71,,22.22,22.22,22.22,112.2,,4.99,,0.05,0.05,1.05,15.96,4.5,354.68,,0.0,0.0,0.0,1.0
3.8,100.0,3.63,0.7,1.04,1.04,348.45,111.65,331.53,,0.96,25.34,26.34,3.8,96.2,3.95,,0.0,0.0,0.0,1.0
-1.18,-198.32,-1.08,0.01,0.98,0.98,333.27,318.36,327.62,,99.4,16675.77,167.76,2.97,99.4,-0.57,0.25,0.0,2.54,28.72,1.0
47.25,63.08,58.35,3.34,4.59,4.59,449.59,120.93,96.89,,0.25,0.34,1.34,47.25,25.1,188.21,,0.0,0.0,0.0,1.0
30.66,84.53,26.77,0.71,1.06,1.06,317.86,68.52,198.19,,0.64,1.76,2.76,77.95,63.73,72.21,1.1,0.0,41.29,43.93,1.0
5.16,14.81,4.71,17.39,17.39,17.39,142.26,,18.87,,65.14,186.88,2.87,15.54,65.14,7.92,,0.0,9.46,66.07,1.0
-84.14,86.83,,,0.53,0.53,,,,,1.97,-2.03,-1.03,-84.14,196.9,-42.73,,0.0,,0.0,1.0
6.78,45.57,6.12,0.23,1.59,3.21,328.68,119.66,91.81,148.75,85.13,572.48,6.72,24.25,85.13,12.7,7.76,0.0,15.78,55.92,1.0
17.25,33.95,,1.17,2.04,2.04,167.78,70.96,81.34,,49.2,96.84,1.97,59.15,49.2,35.05,,0.0,14.33,47.62,1.0
1.3,33.22,,0.04,0.9,0.9,203.85,147.39,169.46,,96.1,2463.82,25.64,11.14,96.1,4.82,0.66,6.63,3.73,46.11,1.0
25.18,92.11,24.89,0.53,1.38,1.38,230.34,218.84,258.59,,0.73,2.66,3.66,25.3,72.66,34.66,,0.0,0.11,0.33,1.0
8.9,61.23,3.12,0.64,1.27,1.36,127.65,54.66,78.59,7.44,0.85,5.88,6.88,13.64,85.46,12.79,2.69,6.55,1.22,16.74,1.0
3.52,26.6,2.21,0.04,1.15,1.15,228.77,217.85,196.35,,86.78,656.72,7.57,3.52,86.78,4.05,,0.0,0.0,0.0,1.0
-0.16,-0.44,-0.31,0.01,0.84,0.85,724.92,298.49,315.03,2.75,0.64,1.8,2.8,19.39,64.22,5.63,0.87,6.12,29.28,63.52,1.0
-0.35,-1.08,-0.26,0.64,1.13,1.77,274.22,63.0,114.95,83.93,0.68,2.1,3.1,8.41,67.76,11.66,2.14,5.5,6.6,43.63,1.0
-13.25,-14.94,,8.87,8.87,8.87,,,,,0.11,0.13,1.13,-13.25,11.28,-117.5,,0.0,,,1.0
3.19,-27.07,30.74,0.01,0.28,0.28,3504.63,990.69,3661.96,,1.06,-8.96,-8.48,3.19,105.66,4.38,-0.17,0.0,0.0,0.0,1.0
60.16,237.56,72.44,0.41,1.36,1.4,438.34,243.62,33.08,10.99,0.75,2.95,3.95,60.16,74.68,90.86,2.37,51.29,0.0,0.0,1.0
8.72,34.76,4.15,0.37,0.99,0.99,173.21,31.33,21.7,,0.75,2.99,3.99,26.13,74.92,11.64,0.82,16.64,8.29,48.03,1.0
16.3,42.69,9.95,0.93,0.95,0.95,217.24,3.82,135.78,,0.62,1.62,2.62,16.3,61.81,35.85,0.93,0.0,0.0,0.0,1.0
1.21,14.52,,0.06,1.09,1.09,881.9,825.32,799.57,,91.67,1100.74,12.01,1.21,91.67,1.32,,0.0,0.0,0.0,1.0
10.49,11.16,17.29,16.63,16.63,16.63,600.15,,35.7,,0.06,0.06,1.06,10.49,6.02,174.38,,0.0,0.0,0.0,1.0
-8.52,-3146.6,-45.93,0.05,0.67,0.67,1962.84,1215.87,1936.02,,1.0,368.4,369.4,-8.52,99.73,4.28,0.01,0.0,0.0,0.0,1.0
14.62,16.73,,7.42,7.93,7.93,1211.48,76.27,151.12,,0.13,0.14,1.14,14.62,12.61,115.95,,0.0,0.0,0.0,1.0
-13.35,126.7,-5.3,0.11,1.88,1.53,144.59,153.88,78.83,-29.94,1.11,-10.49,-9.49,21.46,110.54,-11.22,-1.48,5.68,13.83,66.33,1.0
52.03,52.25,9.31,76.89,238.6,238.6,65.15,43.67,0.23,,0.0,0.0,1.0,57.78,0.42,12414.89,,0.06,1.03,11.58,1.0
15.02,22.38,,1.87,2.61,2.61,228.33,0.6,74.19,,0.33,0.49,1.49,22.74,32.85,78.03,4.75,0.0,3.58,14.51,1.0
-1.48,233.56,-13.5,0.01,0.44,0.44,3326.04,1430.22,3309.44,,100.63,-15908.43,-158.08,-1.3,100.63,-1.47,-0.01,0.0,1.6,-22.85,1.0
0.41,6.64,5.06,1.71,12.33,12.35,4509.7,5.56,202.99,5.62,0.94,15.24,16.24,0.76,93.84,1.53,2.18,0.0,4.39,16.82,1.0
28.57,31.12,36.57,12.2,12.2,12.2,465.98,,37.76,,0.08,0.09,1.09,28.57,8.19,348.63,,0.0,0.0,0.0,1.0
6.35,8.49,3.63,2.71,3.63,3.66,208.01,47.7,46.7,1.6,0.25,0.34,1.34,29.58,25.21,94.71,9.64,2.51,13.27,44.63,1.0
21.67,31.2,6.01,1.57,3.57,3.57,100.98,56.02,27.94,,0.31,0.44,1.44,95.47,30.52,71.02,,0.0,20.47,67.26,1.0
6.79,27.21,,0.14,1.33,1.33,77.21,68.51,34.39,,75.05,300.79,4.01,6.79,75.05,9.04,,30.01,0.0,0.0,1.0
2.38,37.02,2.47,0.02,0.29,0.29,377.11,93.03,348.95,,0.94,14.53,15.53,2.66,93.56,4.36,0.09,0.0,0.23,3.87,1.0
4.26,13.38,,0.16,0.98,1.12,268.88,98.14,128.67,18.82,0.68,2.14,3.14,23.69,68.16,12.32,1.13,17.86,10.6,55.74,1.0
11.88,52.78,11.03,0.28,1.35,1.44,337.75,104.45,97.62,8.42,77.49,344.18,4.44,25.09,77.49,27.81,1.31,1.87,8.62,20.18,1.0
0.56,1.83,0.37,0.7,0.78,1.43,243.07,14.35,166.66,108.42,0.69,2.27,3.27,6.97,69.45,1.58,45.29,0.0,4.28,84.6,1.0
-42.86,128.54,-13.46,0.17,0.55,0.7,114.33,57.15,149.22,21.88,1.33,-4.0,-3.0,-17.78,133.34,-29.83,-4.67,0.0,5.85,-399.56,1.0
0.81,5.52,,0.02,0.93,0.94,168.94,111.94,109.7,0.42,85.35,582.71,6.83,14.67,85.35,2.88,0.85,19.47,4.98,74.36,1.0
4.53,19.5,1.92,0.61,1.07,1.64,154.29,26.44,56.38,31.7,76.76,330.35,4.3,52.03,76.76,21.19,0.61,0.0,15.88,63.39,1.0
-7.15,-7.7,,13.99,13.99,13.99,,,,,0.07,0.08,1.08,-7.15,7.15,-100.0,,0.0,,,1.0
3.5,41.81,2.32,0.33,1.09,1.09,241.26,167.11,218.66,,91.64,1096.27,11.96,34.0,91.64,3.81,,0.0,20.22,86.75,1.0
-0.34,2.35,,0.15,0.18,0.68,640.95,21.97,724.55,363.77,114.38,-795.46,-6.95,8.4,114.38,2.42,-0.65,0.0,11.19,54.54,1.0
26.96,43.6,7.12,2.62,2.62,2.62,96.1,,36.27,,38.16,61.7,1.62,74.72,38.16,70.66,,0.0,12.61,60.53,1.0
23.0,24.59,29.33,14.4,15.42,15.42,464.22,30.26,29.77,,6.49,6.93,1.07,23.0,6.49,354.62,,0.0,0.0,0.0,1.0
18.81,23.84,,3.99,4.75,4.75,262.13,41.68,54.54,,0.21,0.27,1.27,21.35,21.12,208.84,,0.0,1.44,3.55,1.0
5.02,21.71,,0.44,1.48,1.48,111.25,46.24,48.43,,0.77,3.32,4.32,12.94,76.87,17.32,0.96,0.0,1.77,27.83,1.0
54.55,65.44,37.63,5.81,6.35,6.39,251.09,21.09,38.89,1.22,0.17,0.2,1.2,54.55,16.64,327.71,,0.0,0.0,0.0,1.0
6.24,46.71,9.59,0.35,0.56,0.56,559.74,100.86,361.39,,0.87,6.49,7.49,9.5,86.64,12.75,0.27,20.47,5.02,38.75,1.0
19.14,26.2,5.09,1.01,3.0,3.0,96.87,25.4,12.8,,0.27,0.37,1.37,20.88,26.94,232.42,1.44,0.0,0.46,1.96,1.0
7.95,66.91,6.08,0.48,0.83,0.89,278.43,85.39,233.65,16.14,0.88,7.42,8.42,10.29,88.12,10.91,0.56,3.28,1.8,14.0,1.0
1.67,63.86,46.11,19.32,24.33,24.33,10059.25,1993.71,398.14,,0.97,37.28,38.28,1.7,97.39,2.55,36.56,0.0,0.99,1.27,1.0
13.72,94.28,9.36,0.47,2.1,2.1,248.48,128.05,76.56,0.45,0.85,5.82,6.87,34.21,84.6,24.53,2.65,5.53,10.1,35.84,1.0
14.19,61.31,,0.61,1.35,1.36,122.8,60.21,81.4,0.14,76.86,332.08,4.32,19.04,76.86,20.63,3.43,0.0,1.18,-23.32,1.0
2.73,190.54,5.94,0.01,0.08,0.09,792.49,47.23,432.67,4.29,0.83,57.92,69.84,8.79,82.94,4.97,0.03,26.8,9.92,47.47,1.0
20.24,21.63,75.92,15.57,15.57,15.57,1365.0,,86.7,,6.42,6.86,1.07,20.24,6.42,315.22,,0.0,0.0,0.0,1.0
0.8,15.95,,0.14,1.05,1.05,181.38,155.32,170.34,,0.95,18.82,19.82,0.8,94.96,0.85,,0.0,0.0,0.0,1.0
6.8,31.39,7.51,10.84,10.84,10.84,402.48,,17.85,,0.78,3.62,4.62,13.33,78.35,40.35,1.86,73.86,7.23,14.96,1.0
5.03,26.31,,1.06,1.24,1.24,138.14,19.4,101.7,,80.9,423.43,5.23,31.04,80.9,6.21,,6.46,7.32,52.42,1.0
2.14,77.98,5.77,0.24,0.3,0.76,981.13,58.29,943.64,428.92,0.97,35.43,36.43,5.06,97.26,6.15,0.1,0.0,7.86,26.97,1.0
35.35,64.26,,1.7,2.27,2.27,84.13,20.71,36.01,,0.45,0.82,1.82,85.22,44.99,78.58,,0.0,8.85,37.5,1.0
-0.76,-2.58,-0.64,0.42,0.71,0.75,304.12,60.71,206.2,7.85,0.7,2.38,3.38,35.81,70.42,2.27,0.63,0.0,30.56,89.09,1.0
1.37,4.68,,0.07,0.28,0.28,471.36,69.19,313.03,,0.71,2.42,3.42,14.22,70.72,8.56,0.37,3.55,12.23,47.44,1.0
38.37,40.95,44.42,12.9,13.37,13.37,421.38,12.39,26.17,,0.06,0.07,1.07,44.8,6.31,703.18,5.85,0.0,7.45,11.5,1.0
-0.26,-3.18,,0.37,0.48,0.49,420.82,42.78,381.98,1.86,0.92,11.16,12.16,4.0,91.78,15.45,0.15,0.0,3.65,16.61,1.0
-10.91,22.09,-13.66,0.18,0.67,0.67,455.64,329.85,673.16,,1.49,-3.03,-2.03,-10.91,149.38,-7.3,,0.0,0.0,0.0,1.0
2.3,56.57,,0.14,0.24,0.24,3751.02,360.0,3558.8,,0.96,23.57,24.57,2.3,95.93,2.4,0.05,0.0,0.0,0.0,1.0
-2.18,-12.94,-2.89,0.13,0.36,0.93,484.44,78.94,192.61,194.55,0.83,4.95,5.95,15.0,83.19,3.02,0.51,30.94,18.16,82.51,1.0
44.46,47.33,,16.49,16.49,16.49,352.89,,21.16,,6.06,6.45,1.06,44.46,6.06,733.33,,0.0,0.0,0.0,1.0
-5.7,-10.88,-3.22,0.24,1.47,1.8,205.36,115.48,94.06,31.58,0.48,0.91,1.91,17.46,47.62,-2.13,3.2,0.0,9.08,51.28,1.0
0.99,0.99,,,,,2931.41,360.0,,,,,1.0,0.99,0.0,,,0.0,0.0,0.0,1.0
-1.22,-2.04,-2.36,2.62,3.0,3.0,702.46,74.9,23.7,,0.4,0.67,1.67,-1.22,40.11,6.14,4.85,24.94,0.0,0.0,1.0
12.45,44.88,7.52,0.28,1.15,1.15,219.95,89.71,153.74,0.23,0.72,2.61,3.61,22.43,72.24,19.53,1.59,0.0,4.29,26.04,1.0
2.37,16.86,0.9,0.06,1.16,1.16,137.93,125.53,77.82,0.1,0.86,6.13,7.13,43.01,85.98,5.19,5.65,26.96,15.4,79.26,1.0
4.04,9.4,,0.78,1.72,1.72,56.1,25.34,27.1,0.11,0.57,1.32,2.32,234.56,56.97,28.88,2.9,0.0,26.09,65.37,1.0
1.42,4.53,,0.0,1.4,1.43,354.08,251.72,112.07,7.44,0.69,2.2,3.2,33.47,68.72,4.21,8.97,35.09,22.44,60.91,1.0
1.11,6.75,,0.94,1.04,1.04,262.14,16.71,167.65,0.21,0.84,5.08,6.08,79.75,83.54,12.11,0.52,0.0,44.42,64.26,1.0
-21.28,107.0,-14.48,0.1,0.35,0.83,247.77,73.2,293.74,142.28,1.2,-6.03,-5.03,-9.65,119.88,-17.24,-35.48,0.0,7.92,-191.88,1.0
8.59,17.47,4.88,1.06,1.7,1.7,206.77,66.69,97.57,,0.51,1.03,2.03,55.75,50.84,27.01,3.68,3.13,26.79,70.39,1.0
7.22,38.53,,1.02,1.03,1.03,334.8,2.25,212.98,,0.81,4.34,5.34,7.22,81.27,11.63,1.07,0.0,0.0,0.0,1.0
5.17,70.76,,0.35,1.02,1.02,126.99,76.89,114.18,,92.69,1267.52,13.68,47.8,92.69,9.07,1.03,0.0,8.63,46.56,1.0
0.57,0.58,0.88,153.84,180.61,180.61,182.91,82.01,3.06,,0.01,0.01,1.01,0.57,0.55,103.57,,0.0,0.0,0.0,1.0
5.6,38.45,4.82,0.68,1.08,1.08,313.11,106.31,264.54,,85.43,586.17,6.86,5.6,85.43,6.56,1.89,0.0,0.0,0.0,1.0
-9.99,-12.25,-5.67,0.81,4.41,4.41,206.75,126.75,35.23,,0.18,0.23,1.23,63.03,18.49,-54.01,3.45,0.0,41.47,106.78,1.0
45.28,118.39,22.66,0.93,1.62,1.62,182.13,77.0,63.56,,0.62,1.61,2.61,55.66,61.75,73.32,,26.47,3.97,8.64,1.0
35.98,88.49,,0.32,1.66,1.66,134.24,84.75,64.92,0.1,0.59,1.46,2.46,59.85,59.27,68.19,3.02,5.49,6.39,20.25,1.0
7.38,19.83,3.15,0.44,1.51,1.51,155.27,102.95,96.41,0.0,0.63,1.69,2.69,77.7,62.78,17.44,7.36,0.0,30.0,81.74,1.0
10.03,42.86,5.09,0.57,0.57,0.57,184.78,,139.97,,0.77,3.27,4.27,10.76,76.59,32.45,0.42,0.0,0.37,2.13,1.0
12.72,36.06,1.37,1.6,1.6,1.6,39.07,,24.21,,0.65,1.83,2.83,392.35,64.72,19.65,,0.0,40.75,94.25,1.0
1.34,4.03,1.73,1.5,1.5,1.5,468.88,,309.39,,0.67,2.0,3.0,22.4,66.72,2.01,,0.0,27.13,76.37,1.0
22.29,22.78,77.35,27.01,46.83,46.83,1262.92,528.75,26.67,,2.14,2.18,1.02,22.29,2.14,1044.06,,0.0,0.0,0.0,1.0
11.87,16.95,2.93,1.09,2.97,2.94,89.88,49.95,26.62,-0.69,0.3,0.43,1.43,57.78,29.98,55.39,5.91,0.0,11.34,62.42,1.0
-6.73,-24.32,-1.98,0.11,0.11,1.99,107.3,,30.85,58.07,0.72,2.61,3.61,7.64,72.32,15.94,1.68,0.0,4.24,38.15,1.0
5.2,30.17,2.85,0.25,1.01,1.07,199.21,99.55,135.12,7.66,82.75,479.75,5.8,5.8,,,,,,,1.0
-17.41,-74.35,-54.2,0.93,1.15,1.15,1133.12,192.93,858.26,,0.77,3.27,4.27,-17.41,76.58,-2.2,1.99,0.0,0.0,0.0,1.0
2.75,2.77,,1.83,128.89,128.89,,,,,0.01,0.01,1.01,2.75,0.78,354.53,,0.0,,0.0,1.0
11.81,37.18,2.33,20.95,27.44,27.44,71.92,12.68,1.95,,0.68,2.15,3.15,44.84,68.25,34.6,4.04,23.49,1.74,13.53,1.0
7.14,8.14,0.91,7.71,7.96,8.17,37.26,1.4,5.58,1.15,0.12,0.14,1.14,7.14,12.24,58.37,,0.0,0.0,0.0,1.0
39.95,46.59,45.14,6.1,7.02,7.02,411.27,53.32,57.96,,0.14,0.17,1.17,39.95,14.25,280.36,,0.0,0.0,0.0,1.0
36.83,55.8,,1.7,1.7,1.7,615.7,,207.05,,34.0,51.52,1.52,36.83,34.0,134.95,1.57,0.0,0.0,0.0,1.0
17.64,18.58,26.13,17.1,19.85,19.85,539.13,73.87,26.86,,0.05,0.05,1.05,17.64,5.04,350.21,,0.0,0.0,0.0,1.0
10.75,12.74,,6.41,6.41,6.41,206.33,,31.82,,0.16,0.18,1.18,10.75,15.59,68.96,,0.0,0.0,0.0,1.0
0.55,8.14,0.76,0.17,1.1,1.16,508.35,380.91,411.65,26.79,0.93,13.89,14.89,7.34,93.29,1.62,3.89,9.5,6.82,70.98,1.0
-2.62,-11.21,,1.03,1.14,1.14,2198.34,184.45,1665.93,,76.62,327.77,4.28,-2.62,76.62,1.17,1.84,0.0,0.0,0.0,1.0
36.58,56.17,,2.24,3.16,3.16,198.64,28.94,31.62,,0.35,0.54,1.54,55.61,34.87,165.44,1.72,18.61,8.06,15.31,1.0
2.45,75.69,,0.0,0.41,0.41,2354.85,1681.51,4075.26,,96.73,2982.46,30.83,2.45,96.73,3.1,0.05,0.0,0.0,0.0,1.0
-7.09,-26.17,,0.27,1.03,1.05,131.49,63.27,82.92,1.26,72.9,268.99,3.69,64.41,72.9,0.21,0.98,2.21,14.55,48.57,1.0
0.08,0.3,,0.38,0.38,0.38,283.24,,208.57,,0.75,2.93,3.93,14.92,74.52,19.15,0.36,0.0,8.83,43.89,1.0
8.43,29.42,5.04,0.05,0.16,0.16,143.64,15.68,153.73,,0.71,2.49,3.49,13.1,71.35,11.81,0.32,0.0,2.8,28.27,1.0
1.43,3.16,,0.32,0.9,0.9,310.21,97.34,167.87,,0.55,1.21,2.22,8.52,54.73,11.66,0.89,0.0,4.65,37.88,1.0
26.73,28.91,77.98,13.25,13.25,13.25,1061.94,,79.27,,7.55,8.16,1.08,26.73,7.55,354.17,,0.0,0.0,0.0,1.0
1.95,2.3,,5.2,6.0,6.0,89.66,10.68,13.42,,0.15,0.18,1.18,1.95,15.13,33.18,9.23,0.0,0.0,0.0,1.0
5.8,78.8,2.37,0.2,0.79,0.79,148.88,79.64,135.96,,0.92,12.55,13.59,12.48,92.37,10.97,0.27,0.0,2.01,32.05,1.0
3.05,8.71,2.12,1.01,1.56,1.56,252.65,88.45,108.81,,0.65,1.85,2.85,22.91,64.93,4.7,,20.34,10.02,52.93,1.0
31.43,44.73,9.95,1.86,3.16,3.29,115.2,43.71,33.7,4.28,0.3,0.42,1.42,39.58,29.73,109.52,27.13,0.0,1.92,12.11,1.0
4.52,15.82,2.9,0.34,0.94,0.94,233.72,98.39,107.03,,0.71,2.5,3.5,40.68,71.4,21.99,0.86,25.1,23.21,62.42,1.0
2.95,40.65,1.08,0.0,1.08,1.08,133.9,104.76,121.93,,92.73,1275.94,13.76,9.24,92.73,3.46,,0.0,1.67,61.01,1.0
-4.82,-143.43,,0.01,1.03,1.03,154.35,390.59,449.16,1.17,96.64,2878.72,29.79,-2.73,96.64,-4.87,5.85,0.0,1.97,-61.3,1.0
31.19,35.29,,11.36,11.36,11.36,851.13,0.24,74.11,,0.12,0.13,1.13,31.19,11.62,268.36,,0.0,0.0,0.0,1.0
2.81,9.15,,0.62,0.88,0.88,285.07,49.48,159.94,,0.69,2.25,3.25,50.56,69.26,23.7,0.78,11.82,27.48,49.85,1.0
-1.1,-5.12,-0.44,0.6,1.17,1.17,144.06,63.45,111.09,0.01,0.78,3.64,4.64,16.11,78.47,2.83,2.5,0.0,6.81,77.89,1.0
13.39,15.83,6.83,6.53,6.53,6.53,185.55,,28.11,,0.15,0.18,1.18,34.72,15.39,86.98,,0.0,10.87,48.55,1.0
15.82,84.43,7.08,0.59,1.2,1.2,162.94,75.17,122.89,,0.81,4.34,5.34,27.51,81.27,20.07,2.91,0.0,3.84,24.98,1.0
21.13,45.5,,0.01,1.51,1.51,595.8,475.32,315.56,,0.54,1.15,2.15,44.31,53.55,50.98,2.44,0.0,26.16,41.15,1.0
-9.34,-10.32,-5.74,10.49,10.49,10.49,223.74,,21.1,,0.1,0.11,1.11,-9.34,9.54,-97.92,,0.0,0.0,0.0,1.0
4.98,24.48,64.84,1.15,1.25,1.25,2395.24,360.0,3734.35,,79.66,391.53,4.92,4.98,79.66,6.25,,0.0,0.0,0.0,1.0
5.59,5.73,,40.0,40.0,40.0,1843.85,,117.69,,0.03,0.03,1.03,5.59,2.5,223.53,,0.0,0.0,0.0,1.0
0.1,22.28,0.13,0.13,15.19,15.19,465.27,456.16,30.29,,99.54,21835.25,219.35,0.1,99.54,0.1,,0.0,0.0,0.0,1.0
3.15,3.35,,1.25,5.01,5.01,383.85,78.83,20.96,,0.06,0.06,1.06,24.91,6.01,217.52,1.3,0.0,16.33,41.05,1.0
25.83,259.87,,0.08,0.87,0.87,120.29,60.66,64.35,,0.9,9.06,10.06,54.45,90.06,39.28,0.81,26.67,6.71,27.9,1.0
50.55,81.43,15.13,0.92,0.93,0.93,108.95,0.21,40.67,,0.38,0.61,1.61,98.48,37.93,141.64,0.96,0.0,10.64,30.0,1.0
-8.24,28.46,-15.46,0.01,0.73,0.73,682.64,637.21,858.37,,1.29,-4.45,-3.45,-6.34,128.97,-6.39,-6.41,1.82,3.58,-56.32,1.0
0.63,5.15,0.29,0.39,0.88,0.88,166.98,59.21,118.99,,87.82,720.71,8.21,0.63,87.82,14.89,0.77,0.0,0.0,0.0,1.0
-28.16,-28.56,-127.87,69.86,72.08,72.08,1652.6,50.32,22.67,,0.01,0.01,1.01,-28.16,1.39,-2030.14,,0.0,0.0,0.0,1.0
15.09,37.68,,0.68,1.31,1.31,190.85,44.53,70.88,,0.6,1.5,2.5,46.93,59.96,81.93,0.83,0.0,12.32,25.58,1.0
7.36,33.04,2.25,0.02,1.27,1.27,111.11,107.15,71.3,0.0,0.78,3.49,4.49,8.18,77.73,11.62,80.23,12.85,0.17,5.18,1.0
17.27,36.1,18.52,0.1,0.73,0.73,390.32,78.38,124.01,,52.16,109.04,2.09,34.31,52.16,33.11,0.63,0.0,18.28,41.44,1.0
-0.24,153.02,-1428.08,0.0,0.0,0.0,2175890.63,5.78,2155339.56,,1.0,-641.51,-640.51,-0.24,100.16,-0.24,0.0,0.0,0.0,0.0,1.0
6.64,43.56,3.54,0.41,0.75,1.0,194.08,40.44,15.63,29.43,0.85,5.56,6.56,19.16,84.76,9.49,0.99,54.13,6.68,51.43,1.0
11.39,-26.84,,0.01,3.72,3.72,2145.65,87.87,206.8,,142.42,-335.72,-2.36,13.9,142.42,8.03,1.42,0.0,10.67,12.52,1.0
9.85,16.89,2.36,2.4,2.4,2.4,87.32,,35.99,,0.42,0.71,1.71,54.21,41.67,23.64,,0.0,10.64,76.34,1.0
52.98,87.31,50.89,1.52,2.54,2.54,122.96,138.94,135.9,,0.39,0.65,1.65,58.84,39.33,134.71,,0.0,5.64,8.88,1.0
16.42,36.83,11.66,0.46,1.48,1.81,65.33,144.0,141.45,46.8,55.41,124.28,2.24,16.42,55.41,29.63,,0.0,0.0,0.0,1.0
1.9,10.79,1.43,0.18,1.38,1.45,274.18,172.88,77.08,10.57,0.82,4.67,5.67,7.79,82.38,8.06,2.21,52.17,3.27,23.03,1.0
-28.62,-659.88,-27.14,0.09,0.65,0.65,345.19,144.34,255.74,,0.96,22.06,23.06,-21.77,95.66,3.91,0.49,0.0,6.49,29.14,1.0
25.39,79.88,16.49,0.05,34.22,37.54,236.42,206.77,6.05,20.09,0.68,2.15,3.15,25.39,68.21,37.23,16.48,0.0,0.0,0.0,1.0
0.7,5.19,,0.66,0.96,0.99,101.65,19.4,64.63,2.06,0.87,6.46,7.46,21.42,86.6,14.84,0.97,0.0,4.21,38.27,1.0
72.95,-59.26,,0.44,0.46,0.46,21.85,0.52,47.5,,2.23,-1.81,-0.81,306.94,223.09,32.7,,0.0,11.18,55.0,1.0
15.58,34.58,8.14,1.82,1.82,1.82,190.28,,103.42,,54.96,122.02,2.22,88.06,54.96,28.34,,0.0,37.89,-29.76,1.0
0.6,5.95,0.11,0.1,0.44,0.44,69.96,14.65,42.87,,0.9,8.97,9.97,0.6,89.97,23.24,0.53,27.97,0.0,0.0,1.0
-1.69,-10.14,,0.33,1.2,1.2,168.75,120.8,139.08,,0.83,5.0,6.0,-1.69,83.34,-2.03,,0.0,0.0,0.0,1.0
-12.43,-14.78,-596.3,6.21,6.21,6.28,4653.31,,2750.0,186.67,0.16,0.19,1.19,-8.99,15.92,-78.06,,0.0,164.81,-38.44,1.0
18.47,66.88,,0.3,1.38,1.38,37.22,28.7,26.65,,0.72,2.62,3.62,30.75,72.38,25.52,,0.0,0.93,24.56,1.0
-1.85,-120.07,-1.12,0.2,0.67,0.96,220.9,97.01,209.16,60.61,0.98,64.03,65.03,11.34,98.46,-1.88,0.66,3.83,5.99,76.59,1.0
40.24,47.97,,6.2,6.2,6.2,154.46,,70.59,,0.16,0.19,1.19,40.24,16.12,249.59,,0.0,0.0,0.0,1.0
10.47,25.98,,1.68,1.68,1.68,126.42,,74.62,,0.6,1.48,2.48,10.47,59.68,17.55,,0.0,0.0,0.0,1.0
-2.21,-34.86,-2.21,0.47,0.78,0.78,364.14,80.92,265.66,,0.94,14.75,15.75,0.52,93.65,15.21,0.61,0.0,2.73,10.4,1.0
-10.92,-11.59,,18.66,18.66,18.66,367.69,0.14,18.47,,0.06,0.06,1.06,6.81,5.75,1.36,25.27,0.0,13.25,56.13,1.0
