feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
1.68,36.07,0.94,0.01,0.15,0.73,204.17,23.84,163.13,94.54,0.95,20.49,21.49,18.32,95.35,5.66,0.46,5.89,9.34,68.28,1.0
1.44,4.21,1.24,0.12,0.52,0.54,314.23,71.86,177.52,3.88,0.58,1.68,2.93,10.86,57.51,21.56,0.5,0.0,5.83,42.47,1.0
15.31,53.15,7.26,0.0,0.97,1.36,172.61,75.81,50.18,30.66,0.71,2.47,3.47,59.89,71.17,30.41,1.36,16.59,14.72,42.75,1.0
16.94,17.67,36.16,8.57,9.07,9.34,777.22,15.94,31.97,8.8,0.04,0.04,1.04,16.94,4.16,488.06,1.57,0.0,0.0,0.0,1.0
18.08,43.56,7.52,0.85,1.55,1.55,151.43,52.36,39.46,,0.58,1.41,2.41,94.95,58.5,36.68,1.9,23.18,31.98,70.34,1.0
3.78,9.25,,1.45,1.59,1.6,1011.13,79.03,578.97,6.79,0.59,1.45,2.45,17.4,59.11,7.21,5.73,0.0,27.94,51.1,1.0
1.55,2.7,44.49,0.26,1.67,1.98,10442.48,483.49,342.51,108.0,0.07,0.12,1.74,2.43,6.86,108.76,0.62,0.17,18.61,44.79,1.0
15.09,16.71,,4.98,6.93,6.93,222.25,41.65,21.34,,0.1,0.11,1.11,58.66,9.71,265.84,2.76,0.0,19.32,41.66,1.0
33.49,37.09,20.1,2.51,2.51,9.13,218.44,,20.34,134.67,0.1,0.11,1.11,60.79,9.7,414.8,6.46,0.0,16.38,34.53,1.0
-0.63,24.91,,0.04,0.34,0.34,1092.17,88.49,289.35,,1.01,-39.69,-39.46,8.29,100.59,0.79,0.78,73.47,20.05,45.07,1.0
7.2,19.1,6.45,0.99,1.51,1.51,325.87,96.57,184.0,,0.62,1.65,2.65,41.1,62.3,21.05,3.17,0.0,23.49,51.07,1.0
11.1,72.83,8.21,0.01,0.39,0.39,269.05,62.97,106.51,,0.74,4.83,6.56,54.56,73.66,28.48,0.34,21.38,27.14,50.02,1.0
0.36,1.24,0.17,0.01,0.43,0.51,174.37,39.84,59.33,7.86,0.71,2.45,3.45,139.59,70.96,19.18,0.59,28.38,48.56,64.4,1.0
10.22,32.51,7.91,0.28,0.77,1.35,281.69,86.13,172.96,100.11,0.69,2.18,3.18,31.79,68.58,19.12,2.32,0.0,16.7,55.96,1.0
15.94,17.01,19.29,14.83,14.83,15.82,440.52,,27.54,27.2,6.32,6.75,1.07,15.94,6.32,252.08,,0.0,0.0,0.0,1.0
9.14,20.46,3.95,0.31,0.38,0.94,157.29,5.13,78.58,43.98,0.55,1.24,2.24,79.98,55.32,30.32,0.92,0.0,21.41,55.83,1.0
11.53,74.33,36.27,0.41,1.07,1.23,1144.7,611.13,876.04,147.46,84.48,544.5,6.45,17.08,84.48,14.49,-25.22,4.66,17.43,30.48,1.0
10.2,13.49,4.39,1.45,2.95,4.33,144.19,53.76,35.8,49.32,0.24,0.32,1.32,53.99,24.39,41.85,,0.0,18.85,73.63,1.0
3.45,4.07,15.47,1.32,17.34,18.02,1629.82,30.29,56.63,38.68,0.15,0.18,1.18,8.53,15.16,52.62,2.4,0.0,16.32,24.81,1.0
-26.07,-312.58,-9.5,0.5,1.08,1.15,132.7,66.72,114.58,7.44,0.92,10.99,11.99,78.39,91.66,-28.44,,0.0,38.08,127.31,1.0
-2.59,-12.01,-6.09,0.22,0.62,0.63,854.96,173.22,436.86,3.11,0.66,3.06,4.63,0.33,66.03,18.31,0.32,0.0,5.04,23.6,1.0
15.32,18.36,,7.62,7.62,7.62,292.64,,37.59,,0.17,0.2,1.2,69.74,16.55,92.55,,0.0,32.3,51.95,1.0
7.42,205.06,3.6,0.17,0.52,0.86,176.96,56.7,164.97,56.67,0.96,26.65,27.65,103.79,96.38,9.85,0.22,0.0,46.85,96.15,1.0
1.78,10.86,1.08,0.24,0.91,1.01,221.19,62.57,89.97,9.81,0.84,5.11,6.11,11.17,83.65,18.38,1.01,24.98,5.71,33.08,1.0
-1.58,-4.97,,0.98,0.98,1.46,75.24,,50.8,24.81,0.68,2.15,3.15,24.84,68.27,-2.31,,0.0,4.19,55.19,1.0
5.93,36.39,1.34,0.35,1.19,1.19,82.24,57.27,68.08,,83.7,513.6,6.14,5.93,83.7,7.08,,0.0,0.0,0.0,1.0
12.24,119.75,5.91,0.13,0.17,1.0,175.56,6.05,152.21,126.06,88.4,864.64,9.78,25.65,88.4,16.19,0.83,0.0,4.44,29.52,1.0
7.92,36.22,,0.61,1.13,1.22,108.5,36.85,71.82,6.98,0.78,3.57,4.57,9.78,78.12,22.07,1.84,0.0,0.41,6.0,1.0
-0.01,-0.02,-0.01,1.33,1.7,1.86,222.79,44.44,118.34,18.87,0.54,1.16,2.16,14.66,53.72,-0.02,,0.0,8.98,71.92,1.0
7.41,40.74,7.67,1.21,1.22,1.22,263.11,5.08,305.09,,81.81,449.88,5.5,7.41,81.81,9.06,,0.0,0.0,0.0,1.0
-1.67,14.67,-0.68,0.05,0.4,1.21,148.1,34.42,96.59,77.55,1.11,-9.77,-8.77,8.94,111.4,-1.5,-0.56,0.0,4.32,92.58,1.0
1.11,3.55,0.82,0.03,0.48,0.93,269.43,77.88,104.3,79.36,0.69,2.21,3.21,55.14,68.85,9.2,0.84,26.22,29.16,62.2,1.0
13.32,19.52,15.74,2.81,3.18,3.18,430.0,48.78,133.89,,0.32,0.47,1.47,50.54,31.76,41.95,,0.0,43.97,64.53,1.0
2.3,1202.52,1.25,-0.01,0.37,0.86,198.14,70.6,194.63,94.92,1.0,521.86,522.86,24.63,99.81,3.93,0.05,0.0,9.02,71.68,1.0
-6.91,-11.88,-3.15,0.86,1.71,1.71,166.04,58.5,68.79,,0.42,0.72,1.72,-6.91,41.89,20.29,2.06,0.0,0.0,0.0,1.0
16.2,20.53,17.55,1.04,4.74,4.74,394.41,304.27,82.27,,0.21,0.27,1.27,64.04,21.09,76.8,,0.0,51.83,65.48,1.0
10.19,99.2,7.17,0.24,0.74,0.8,256.24,67.53,166.2,10.34,89.73,873.96,9.74,16.53,89.73,13.96,0.67,14.59,3.34,20.99,1.0
9.91,71.4,73.16,0.23,0.23,0.24,1824.3,,2290.01,22.09,0.86,6.21,7.21,9.91,86.13,11.5,0.17,0.0,0.0,0.0,1.0
10.36,26.4,2.72,0.01,1.06,1.5,95.5,58.91,28.12,24.91,0.61,1.55,2.55,41.7,60.78,22.26,3.75,29.78,5.97,44.63,1.0
0.08,0.24,0.04,0.22,1.04,1.18,183.37,98.46,119.47,16.14,0.68,2.15,3.15,42.05,68.26,6.08,1.68,0.0,15.16,64.32,1.0
5.86,6.07,1.59,8.4,15.03,15.03,95.8,19.27,3.43,,0.03,0.04,1.04,18.56,3.5,195.85,2.08,0.0,2.57,40.06,1.0
8.35,30.53,,1.05,1.38,1.38,214.71,50.02,154.28,,0.73,2.66,3.66,8.35,72.65,11.49,,0.0,0.0,0.0,1.0
30.54,60.91,6.9,0.16,1.45,1.56,82.2,48.77,37.81,3.99,0.5,0.99,1.99,315.1,49.86,63.76,1.84,0.0,46.02,62.04,1.0
-2.49,-3.46,-1.39,0.29,1.62,1.64,204.01,49.03,36.8,0.91,0.28,0.39,1.39,107.86,28.07,13.63,1.14,0.0,44.35,68.49,1.0
-28.97,-46.51,-14.21,0.16,0.24,0.24,178.51,5.31,59.56,,0.38,0.61,1.61,86.36,37.71,69.17,0.72,0.0,56.56,71.73,1.0
7.17,18.52,7.56,1.34,1.63,1.63,383.9,67.11,232.69,,0.61,1.58,2.58,32.3,61.28,11.7,,0.0,19.52,50.8,1.0
20.92,22.82,20.56,14.07,11.98,11.98,357.75,-61.76,29.54,,0.08,0.09,1.09,20.92,8.35,250.52,,0.0,0.0,0.0,1.0
19.63,21.68,22.64,10.56,10.56,10.56,146.48,,39.33,,9.47,10.46,1.1,24.22,9.47,207.19,,0.0,5.3,15.06,1.0
-401.07,162.16,-127.51,0.04,0.29,0.29,115.72,97.22,395.71,,3.47,-1.4,-0.4,-270.05,347.33,-115.48,,0.0,41.66,-50.4,1.0
23.11,24.79,51.42,14.74,14.74,14.74,809.84,,54.34,,6.78,7.28,1.07,23.11,6.78,340.63,,0.0,0.0,0.0,1.0
3.91,19.36,2.33,0.03,0.64,0.64,217.11,87.12,119.68,,68.16,337.73,4.95,5.29,68.16,6.75,0.53,11.75,0.59,14.47,1.0
0.89,18.68,0.36,0.0,0.34,0.76,145.62,45.65,107.51,55.0,0.95,20.03,21.03,86.67,95.24,10.14,0.24,18.11,24.56,62.35,1.0
34.39,39.42,,6.93,7.83,7.83,484.67,55.18,61.22,,0.13,0.15,1.15,34.39,12.77,269.26,,0.0,0.0,0.0,1.0
3.75,35.81,1.69,0.01,0.56,0.59,163.99,45.13,78.83,2.53,0.78,7.46,9.55,15.59,78.1,21.74,0.53,6.71,4.0,28.94,1.0
-96.2,-5179.65,,0.97,1.02,1.02,,,,,98.14,5284.07,53.84,-96.2,98.14,-98.02,,0.25,,0.0,1.0
0.53,2.52,0.39,0.44,1.25,2.03,268.2,65.65,58.94,63.63,0.79,3.75,4.75,24.86,78.95,5.55,1.83,8.33,17.93,75.03,1.0
0.76,7.8,1.0,0.16,0.47,0.47,480.33,72.69,235.74,,0.9,9.3,10.3,3.24,90.3,16.38,0.71,0.0,2.49,8.73,1.0
-0.37,-0.78,-0.39,0.15,0.81,1.16,372.77,121.34,197.04,68.83,0.53,1.13,2.13,12.46,52.96,8.64,1.17,0.0,9.67,45.51,1.0
1.05,1.51,1.58,0.42,0.49,3.04,545.28,10.82,128.71,411.37,0.3,0.43,1.43,8.4,30.27,4.91,7.69,6.01,11.0,73.99,1.0
1.38,4.03,0.75,0.3,1.16,1.2,196.84,64.14,75.06,3.52,0.66,1.91,2.91,74.35,65.68,19.27,0.91,0.0,39.46,111.64,1.0
5.96,-46.91,,0.24,0.74,0.81,67.47,37.28,74.81,5.56,1.13,-8.88,-7.88,35.78,112.7,8.48,-1.39,0.0,4.23,49.16,1.0
0.7,0.9,0.58,4.61,4.61,4.61,301.63,,64.75,,0.22,0.28,1.28,0.7,21.71,3.25,,0.0,0.0,0.0,1.0
-2.54,-6.84,-11.24,0.38,1.69,1.91,1608.57,83.14,63.41,13.74,0.63,1.69,2.69,0.68,62.79,3.64,1.04,0.0,10.04,27.92,1.0
46.28,73.85,41.14,0.59,0.59,0.59,323.6,0.09,119.47,,0.37,0.6,1.6,46.88,37.34,247.56,0.81,0.0,0.39,0.41,1.0
27.9,33.67,29.85,3.68,6.36,6.36,389.53,162.24,60.59,,0.17,0.21,1.21,27.9,17.14,162.79,,0.0,0.0,0.0,1.0
10.58,25.11,8.72,0.51,1.52,1.55,300.22,170.99,168.99,5.09,0.58,1.37,2.37,35.45,57.56,21.74,8.56,0.0,13.88,96.39,1.0
9.39,62.45,5.25,0.33,1.21,1.21,203.6,101.44,115.85,0.43,0.85,5.65,6.65,23.31,84.96,12.56,1.4,20.98,6.07,41.65,1.0
3.49,29.21,0.63,0.89,1.14,1.15,66.2,14.34,56.37,0.66,0.88,7.38,8.38,36.03,88.06,3.96,,0.0,4.35,58.83,1.0
0.94,2.09,1.27,0.02,0.47,3.28,492.81,54.7,107.42,342.62,0.53,1.19,2.23,22.14,53.39,7.71,4.06,2.95,20.84,56.11,1.0
,,,,,,,,,,,,,,,,,,,,1.0
11.2,19.33,4.03,0.7,1.36,1.36,130.82,35.93,54.22,,0.42,0.73,1.73,11.2,42.06,26.63,1.4,0.0,0.0,0.0,1.0
19.09,47.7,8.65,0.31,1.6,1.6,164.97,96.15,35.75,,0.6,1.5,2.5,88.75,59.99,42.97,2.37,23.73,23.83,48.7,1.0
8.55,89.64,7.6,1.06,1.24,3.71,323.51,16.06,86.14,212.84,0.9,9.48,10.48,36.68,90.46,9.45,,0.0,18.42,103.2,1.0
20.05,31.21,8.52,0.06,1.89,1.95,154.78,92.62,45.94,3.06,0.36,0.56,1.56,91.84,35.76,89.6,1.89,3.04,21.73,45.03,1.0
18.99,21.88,,1.84,2.56,2.56,289.66,22.41,31.09,,13.2,15.21,1.15,66.48,13.2,143.82,1.23,0.0,30.05,53.63,1.0
0.63,2.58,0.21,0.16,1.28,1.31,123.34,80.24,58.89,2.4,0.76,3.1,4.1,25.71,75.58,6.97,2.59,18.44,6.52,63.06,1.0
9.0,13.3,,1.09,2.2,2.2,298.86,100.21,90.0,0.45,0.32,0.48,1.48,76.42,32.36,47.09,2.09,0.0,46.44,65.91,1.0
6.66,11.69,4.17,0.29,1.14,1.4,227.85,76.98,91.31,23.72,0.43,0.76,1.76,15.47,43.02,42.49,1.37,0.0,3.91,21.16,1.0
5.57,17.1,38.28,4.06,6.6,6.6,2501.96,365.65,144.0,,0.67,2.07,3.07,5.57,67.43,8.26,1.53,0.0,0.0,0.0,1.0
6.22,6.87,31.14,10.39,10.46,10.46,1823.27,12.22,172.46,,9.56,10.58,1.11,7.57,9.56,65.0,,0.0,6.79,7.33,1.0
8.51,19.6,3.11,1.25,2.79,2.79,133.07,69.18,45.02,,0.57,1.3,2.3,8.51,56.57,21.74,13.93,22.36,0.0,0.0,1.0
4.6,14.12,3.77,1.28,2.5,2.58,298.53,37.0,30.37,2.39,0.41,1.27,3.07,29.9,41.29,62.87,0.87,7.91,15.32,38.8,1.0
5.04,52.29,1.66,0.02,0.56,0.56,119.67,39.05,72.84,,0.9,9.37,10.37,5.04,90.35,17.41,0.59,0.0,0.0,0.0,1.0
-108.36,-5211.03,-524.19,0.5,1.02,1.02,1760.77,894.41,685.65,,0.98,47.09,48.09,-61.38,97.92,-110.67,,58.55,227.29,-105.17,1.0
-3.47,-23.64,-2.53,0.55,0.83,0.86,265.9,50.18,180.16,5.94,0.85,5.82,6.82,30.56,85.33,8.66,0.73,0.0,24.86,70.15,1.0
-0.33,-1.65,-0.33,0.35,0.59,1.25,295.82,66.21,280.13,185.87,0.8,3.93,4.93,-0.33,79.7,-0.42,,0.0,0.0,0.0,1.0
-2.03,-13.46,-0.68,0.0,0.75,1.22,121.62,60.87,70.72,39.88,0.81,5.34,6.63,46.21,80.63,8.15,1.78,11.89,11.44,64.44,1.0
-0.14,-0.28,-0.08,0.0,0.71,1.54,221.05,48.05,58.06,56.43,0.51,1.04,2.04,11.87,50.87,11.63,1.32,22.29,5.23,47.21,1.0
37.87,80.42,13.89,0.94,1.9,1.97,129.07,63.82,66.95,5.07,0.53,1.12,2.12,113.44,52.91,71.57,,0.0,27.71,60.21,1.0
10.65,12.94,37.11,5.6,5.67,5.67,313.52,14.57,221.18,,0.18,0.21,1.21,10.65,17.64,60.41,,0.0,0.0,0.0,1.0
11.0,62.58,,0.98,2.53,2.53,286.3,94.6,61.14,,0.82,4.69,5.69,11.09,82.43,20.1,1.41,0.0,0.0,0.0,1.0
6.77,12.97,1.5,0.65,0.87,2.06,80.51,6.23,29.16,34.79,47.79,91.55,1.92,47.86,47.79,36.94,2.53,0.0,6.25,43.06,1.0
7.94,11.97,3.51,1.33,2.09,2.09,160.8,39.62,52.03,,0.34,0.51,1.51,43.23,33.67,56.05,2.14,0.0,11.45,46.14,1.0
7.1,20.34,4.71,0.02,0.1,1.25,241.46,11.64,51.13,160.96,0.65,1.87,2.87,15.13,65.1,13.86,1.55,42.5,3.99,73.87,1.0
5.7,12.95,4.22,0.15,0.84,0.85,269.52,104.12,149.21,0.36,0.56,1.27,2.27,5.7,55.98,12.59,0.84,0.0,0.0,0.0,1.0
2.25,14.86,0.71,0.48,0.87,1.05,114.03,35.99,89.33,15.85,84.86,560.36,6.6,62.68,84.86,9.47,1.1,1.23,14.08,66.15,1.0
37.81,39.38,,17.55,19.03,19.03,527.81,30.81,20.77,,0.04,0.04,1.04,37.81,3.98,950.09,3.96,0.0,0.0,0.0,1.0
38.35,60.27,,3.1,3.6,3.6,57.75,7.78,15.51,,0.36,0.57,1.57,343.2,36.37,105.46,,0.0,35.01,65.36,1.0
34.14,47.76,,1.19,2.1,2.1,697.71,179.83,196.8,,0.29,0.4,1.4,34.14,28.52,122.68,1.78,0.0,0.0,0.0,1.0
1.38,2.96,0.69,0.48,0.86,1.4,183.19,34.43,94.05,50.35,0.53,1.15,2.15,33.79,53.47,15.43,1.74,0.0,13.91,67.38,1.0
17.66,50.07,2.75,0.01,0.52,1.19,56.61,18.3,36.24,24.35,0.65,1.84,2.84,33.11,64.73,31.08,1.55,0.0,2.4,38.02,1.0
-1.07,-2.43,-1.17,0.31,1.46,1.46,398.26,79.7,219.76,,0.56,1.27,2.27,27.08,56.04,1.31,2.35,0.0,23.67,54.13,1.0
0.2,146.44,1.08,0.02,1.0,1.01,1942.46,1877.5,1909.75,3.08,1.0,722.78,723.78,6.25,99.86,0.2,,0.0,23.17,-79.94,1.0
10.33,17.81,3.03,1.38,2.39,2.39,106.79,44.67,44.26,,0.42,0.72,1.72,14.24,41.99,24.6,,0.0,1.15,48.97,1.0
3.62,12.35,0.97,0.53,0.66,1.29,97.31,8.06,53.52,36.5,0.71,2.41,3.41,26.8,70.67,15.52,1.83,15.0,4.45,40.5,1.0
-1.65,-19.34,,0.91,1.08,1.08,4212.35,622.52,3811.45,,0.91,10.75,11.75,-0.52,91.49,-1.08,6.17,0.0,10.28,165.06,1.0
-13.5,56.3,-9.7,-0.06,0.1,0.15,261.51,50.62,311.71,14.21,1.24,-5.16,-4.17,34.76,123.78,4.82,-0.3,0.0,24.11,58.07,1.0
5.12,33.98,,1.02,1.18,1.18,2311.48,297.06,1941.48,,0.85,5.63,6.63,5.12,84.93,6.03,,0.0,0.0,0.0,1.0
-0.29,-0.65,-0.1,0.62,3.34,3.34,128.38,86.52,14.43,,0.56,1.26,2.26,24.5,55.83,6.58,5.86,17.93,6.32,52.36,1.0
8.17,100.0,9.95,0.06,1.09,1.09,443.54,412.79,402.84,,91.83,1124.4,12.24,19.31,91.83,8.89,,0.0,13.58,38.73,1.0
7.2,10.89,4.22,0.89,2.01,2.16,213.39,70.72,63.03,9.65,0.33,0.5,1.51,21.92,33.1,40.73,1.94,0.0,5.95,32.38,1.0
46.32,62.48,,3.86,3.86,3.86,145.57,,37.25,,25.88,34.91,1.35,46.32,25.88,178.98,,0.0,0.0,0.0,1.0
9.81,18.55,7.54,0.58,0.76,0.79,279.79,23.5,100.2,2.81,0.47,0.89,1.89,46.55,47.13,46.08,0.84,9.06,20.27,43.93,1.0
44.22,50.63,12.7,6.7,6.7,6.7,63.75,,13.09,,0.13,0.15,1.15,44.22,12.67,351.67,5.75,0.0,0.0,0.0,1.0
2.54,7.47,1.3,0.08,1.2,1.23,186.6,52.32,31.79,1.26,0.66,1.94,2.94,118.62,65.99,12.93,1.05,44.15,45.63,70.77,1.0
14.16,15.31,,9.67,13.36,13.36,272.79,74.53,20.2,,0.07,0.08,1.08,19.02,7.49,189.18,,0.0,2.74,14.99,1.0
7.83,106.0,5.26,0.46,0.46,0.46,244.43,,223.89,0.67,0.93,12.54,13.54,7.83,92.61,20.87,0.13,0.0,0.0,0.0,1.0
12.69,27.05,1.25,0.05,0.17,1.68,35.85,2.21,18.01,27.03,0.53,1.13,2.13,24.67,53.07,29.04,3.46,0.0,0.82,14.32,1.0
-8.03,-22.67,-5.69,1.51,1.55,1.55,85.78,6.47,164.82,,0.65,1.82,2.82,-8.03,64.58,-12.43,,0.0,0.0,0.0,1.0
22.61,23.49,33.45,14.37,16.61,26.16,538.54,42.96,19.23,183.71,0.04,0.04,1.04,39.87,3.75,630.31,18.76,0.0,18.2,25.17,1.0
0.81,3.88,0.24,0.18,0.33,0.36,108.76,11.84,79.05,2.93,0.79,3.77,4.77,105.14,79.03,9.04,0.29,0.47,31.09,88.66,1.0
4.83,18.5,1.45,0.42,0.52,1.31,109.43,7.91,78.87,62.43,0.74,2.83,3.83,86.59,73.87,8.81,5.87,0.0,24.58,85.99,1.0
-13.87,-15.45,,9.74,9.74,9.74,,,,,10.27,11.45,1.11,-13.87,10.27,-135.0,,0.0,,0.0,1.0
11.85,92.8,2.18,0.02,0.45,0.45,67.05,24.81,57.71,,0.87,6.83,7.83,57.35,87.23,40.69,0.21,0.0,8.38,49.98,1.0
3.71,100.0,3.78,0.02,1.04,1.04,370.55,360.0,352.87,,96.29,2593.44,26.93,17.48,96.29,3.86,,0.0,14.02,73.73,1.0
-1.26,-5.01,-1.06,0.01,0.5,0.87,307.18,60.04,86.68,43.89,0.48,1.91,3.98,21.01,48.08,12.84,0.5,16.17,13.46,58.44,1.0
7.06,17.08,4.3,0.15,0.49,0.95,221.63,18.58,40.51,24.99,0.58,1.39,2.42,45.26,57.62,21.51,0.94,35.07,16.29,50.17,1.0
12.65,54.4,4.66,0.15,0.88,1.14,134.09,64.53,70.03,23.56,0.77,3.3,4.3,69.33,76.74,25.54,1.45,23.52,15.51,65.77,1.0
65.89,83.37,35.16,0.31,0.31,0.31,171.83,,40.28,,0.21,0.27,1.27,79.43,20.97,390.31,0.85,0.0,7.22,11.27,1.0
10.93,28.11,6.58,0.18,0.91,0.91,219.25,63.04,85.55,,0.61,1.57,2.57,37.68,61.12,37.08,0.93,5.85,16.11,50.08,1.0
1.91,3.07,2.33,0.0,0.48,1.39,444.25,28.96,51.97,55.55,0.38,0.61,1.61,24.07,37.79,22.1,1.06,2.07,18.97,51.99,1.0
0.8,1.57,0.45,0.03,0.56,1.27,202.35,40.13,50.47,53.99,0.49,0.96,1.96,45.96,48.9,13.92,1.12,12.77,18.16,58.67,1.0
60.33,99.73,18.8,1.25,2.44,2.61,113.4,50.53,42.74,7.28,0.4,0.65,1.65,106.67,39.51,153.26,95.35,0.0,14.43,37.26,1.0
10.92,31.73,7.32,0.08,0.5,0.88,243.99,59.71,145.2,55.6,0.66,1.91,2.91,39.4,65.58,21.75,0.78,0.0,13.14,40.73,1.0
10.1,41.66,9.5,0.16,1.31,1.31,342.45,285.38,244.63,,0.76,3.12,4.12,32.0,75.71,15.85,5.12,0.01,15.1,43.71,1.0
24.3,27.19,5.98,9.45,9.59,9.66,89.52,,9.17,0.67,0.11,0.12,1.12,86.03,10.63,228.64,,0.0,11.93,50.7,1.0
18.32,28.37,,2.39,2.43,2.43,431.47,6.08,151.15,,0.35,0.55,1.55,18.32,35.42,90.31,4.73,0.0,0.0,0.0,1.0
38.72,37.97,20.38,-34.81,-45.23,-45.23,191.61,40.67,-3.9,,-0.02,-0.02,0.98,54.87,-1.99,-1949.17,,0.0,6.26,17.9,1.0
0.63,2.48,0.34,0.66,0.81,0.95,196.31,21.11,95.04,20.06,0.75,2.96,3.96,1.77,74.74,27.94,1.12,24.06,0.46,4.28,1.0
10.29,12.49,31.21,5.53,5.66,5.67,1104.4,,192.69,1.22,0.18,0.21,1.21,10.29,17.64,58.32,,0.0,0.0,0.0,1.0
11.92,12.68,27.79,16.45,16.55,16.56,848.66,4.79,50.65,0.46,6.03,6.42,1.06,17.03,6.03,197.52,,0.0,10.56,21.93,1.0
5.38,7.51,2.38,0.17,1.49,2.93,161.21,51.83,31.39,56.47,0.28,0.39,1.39,49.57,28.03,33.78,2.93,4.95,14.38,59.45,1.0
-2.55,80.07,-17.1,0.0,0.79,0.79,2437.72,757.52,888.61,4.9,0.77,-24.21,-31.35,2.57,77.21,0.24,0.5,40.25,24.36,70.96,1.0
4.19,11.48,1.97,1.11,1.59,1.59,170.93,51.51,106.12,,0.64,1.74,2.74,163.63,63.54,10.83,,0.0,74.87,93.87,1.0
21.39,22.29,13.5,24.78,24.78,24.78,229.72,,9.17,,4.04,4.2,1.04,21.39,4.04,530.0,,0.0,0.0,0.0,1.0
1.44,15.3,0.78,0.1,0.45,0.55,195.64,39.02,110.38,11.15,0.91,9.61,10.61,25.44,90.55,17.13,0.67,0.0,8.98,37.35,1.0
10.62,20.25,7.24,0.35,0.67,0.76,248.39,36.34,113.69,10.47,0.48,0.91,1.91,36.05,47.57,55.12,0.81,0.0,17.36,50.56,1.0
0.68,11.54,0.59,0.62,2.13,2.18,313.12,125.52,82.66,3.92,0.94,15.9,16.9,5.73,94.08,6.75,0.43,11.84,4.34,52.64,1.0
26.47,69.34,10.23,0.58,1.02,1.03,140.64,36.87,83.43,0.63,0.62,1.62,2.62,78.44,61.82,47.51,1.01,0.0,14.29,40.75,1.0
-1.79,-1.96,,6.04,13.66,13.66,1424.05,782.38,102.65,,7.29,8.0,1.1,-1.79,7.29,-24.55,,0.0,0.0,0.0,1.0
34.39,51.69,,1.27,3.0,3.0,153.42,146.61,84.33,,0.33,0.5,1.5,79.37,33.46,102.79,,0.0,23.52,37.07,1.0
12.5,24.09,7.81,0.65,1.06,1.92,227.41,44.09,101.42,94.04,0.48,0.93,1.93,43.72,48.11,29.32,6.97,3.0,19.5,61.94,1.0
36.52,169.99,,0.93,1.48,1.48,109.37,40.11,73.11,,0.79,3.65,4.65,279.36,78.52,46.52,,0.0,53.74,62.86,1.0
2.05,2.21,4.25,2.77,2.9,2.9,754.65,6.27,48.07,,0.07,0.08,1.08,5.91,7.19,166.05,1.15,0.0,8.01,20.96,1.0
9.31,107.86,3.52,0.02,0.71,0.79,137.87,86.26,124.59,10.61,0.91,10.59,11.59,9.31,91.37,18.61,0.32,0.0,0.0,0.0,1.0
18.56,19.65,,23.45,23.58,23.58,341.27,1.55,11.37,,0.06,0.06,1.06,38.67,5.53,403.47,9.95,0.0,13.5,28.98,1.0
41.53,50.95,23.91,5.41,5.41,5.41,209.57,,38.33,,0.18,0.23,1.23,41.53,18.49,224.56,,0.0,0.0,0.0,1.0
24.55,27.37,25.38,9.42,9.79,9.79,376.24,14.19,37.94,,10.3,11.49,1.11,45.6,10.3,238.33,,0.0,15.18,27.48,1.0
22.74,25.96,,8.2,8.2,8.2,132.71,,16.0,,0.12,0.14,1.14,67.78,12.39,183.56,,0.0,12.11,43.91,1.0
22.17,75.74,15.29,0.83,1.02,1.11,251.03,33.39,175.59,16.49,0.71,2.42,3.42,27.75,70.73,48.52,1.37,0.0,3.85,9.83,1.0
9.05,44.49,0.79,0.16,0.69,1.26,24.75,13.21,25.17,14.27,79.66,391.59,4.92,23.7,79.66,11.36,,0.0,1.29,52.46,1.0
23.11,25.76,66.73,9.74,9.74,9.74,707.3,,106.75,,0.1,0.11,1.11,23.11,10.27,225.03,,0.0,0.0,0.0,1.0
3.43,14.73,2.75,0.0,0.64,0.79,291.62,75.95,67.66,17.97,76.54,328.71,4.29,19.55,76.54,16.42,0.88,38.42,9.34,45.26,1.0
-70.91,-87.47,-64.81,4.41,4.66,5.28,332.69,0.2,62.28,38.57,0.19,0.23,1.23,-70.91,18.93,-374.62,,0.0,0.0,0.0,1.0
15.22,54.86,17.82,0.08,0.25,0.43,426.11,50.72,304.29,53.23,0.72,2.6,3.6,21.1,72.25,27.21,0.4,0.0,5.04,13.9,1.0
20.16,27.83,12.27,1.05,2.12,3.92,221.64,33.45,22.06,55.97,0.28,0.38,1.38,51.24,27.59,89.82,1.92,12.84,13.43,35.1,1.0
42.69,61.16,11.55,2.11,3.31,3.31,98.46,35.29,29.41,,0.3,0.43,1.43,150.36,30.2,141.34,,0.0,29.12,60.28,1.0
7.09,10.21,26.1,2.7,3.28,3.28,1339.54,191.24,404.2,0.85,0.31,0.44,1.44,7.09,30.51,23.25,,0.0,0.0,0.0,1.0
9.24,2360.67,6.25,0.81,1.02,1.02,246.06,49.09,232.79,,1.0,254.5,255.5,71.46,99.61,11.72,0.19,0.0,30.36,58.94,1.0
11.4,17.98,,0.45,2.53,2.53,637.6,463.58,227.72,,36.58,57.68,1.58,20.45,36.58,44.33,8.13,0.0,11.55,20.44,1.0
